UO,IJ,"PROCESSO ADMINISTRATIVO","PROCESSO PAGAMENTO","PROTEÇÃO SOCIAL",PROGRAMA,FAVORECIDO,IDENTIFICAÇÃO,FONTE,NE,NPD,"MÊS PARCELA",VENCIMENTO,VALOR,CONTA,"DATA BORDERÔ",BORDERÔ,"STATUS DA PRESTAÇÃO DE CONTAS",OBSERVAÇÃO
1241573,MÉDICO,"B - UNIDADE DE PRONTO ATENDIMENTO - UPA",CONTRATADO,"CECOVID UPA-B - 2 - ABERTURA DE NOVO SERVIÇO NO BARREIRO",2020/07/15,2020/08/12,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1251528,MÉDICO,"B - UNIDADE DE PRONTO ATENDIMENTO - UPA",CONTRATADO,"CECOVID UPA-B - 2 - ABERTURA DE NOVO SERVIÇO NO BARREIRO",2020/09/16,2021/06/30,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
124243X,MÉDICO,"B - UNIDADE DE PRONTO ATENDIMENTO - UPA",CONTRATADO,"CECOVID UPA-B - 2 - ABERTURA DE NOVO SERVIÇO NO BARREIRO",2020/07/20,2020/12/31,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1282156,MÉDICO,"B - UNIDADE DE PRONTO ATENDIMENTO - UPA",CONTRATADO,"CECOVID UPA-B - 2 - ABERTURA DE NOVO SERVIÇO NO BARREIRO",2021/03/22,2021/06/30,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1242235,MÉDICO,"B - UNIDADE DE PRONTO ATENDIMENTO - UPA",CONTRATADO,"CECOVID UPA-B - 2 - ABERTURA DE NOVO SERVIÇO NO BARREIRO",2020/07/16,2021/06/30,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1242189,MÉDICO,"B - UNIDADE DE PRONTO ATENDIMENTO - UPA",CONTRATADO,"CECOVID UPA-B - 2 - ABERTURA DE NOVO SERVIÇO NO BARREIRO",2020/07/18,2021/06/30,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1242022,MÉDICO,"B - UNIDADE DE PRONTO ATENDIMENTO - UPA",CONTRATADO,"CECOVID UPA-B - 2 - ABERTURA DE NOVO SERVIÇO NO BARREIRO",2020/07/16,2020/12/31,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1281249,MÉDICO,"B - UNIDADE DE PRONTO ATENDIMENTO - UPA",CONTRATADO,"CECOVID UPA-B - 2 - ABERTURA DE NOVO SERVIÇO NO BARREIRO",2021/03/11,2021/06/30,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1242553,MÉDICO,"B - UNIDADE DE PRONTO ATENDIMENTO - UPA",CONTRATADO,"CECOVID UPA-B - 2 - ABERTURA DE NOVO SERVIÇO NO BARREIRO",2020/07/17,2020/07/24,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1247784,MÉDICO,"B  UNIDADE DE PRONTO ATENDIMENTO  UPA",CONTRATADO,"CECOVID UPA-B - 2 - ABERTURA DE NOVO SERVIÇO NO BARREIRO",2020/08/24,2021/06/30,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1242111,MÉDICO,"B - UNIDADE DE PRONTO ATENDIMENTO - UPA",CONTRATADO,"CECOVID UPA-B - 2 - ABERTURA DE NOVO SERVIÇO NO BARREIRO",2020/07/17,2020/11/16,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1277454,MÉDICO,"B - UNIDADE DE PRONTO ATENDIMENTO - UPA",CONTRATADO,"CECOVID UPA-B - 2 - ABERTURA DE NOVO SERVIÇO NO BARREIRO",2021/02/14,2021/06/30,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
124212X,MÉDICO,"B - UNIDADE DE PRONTO ATENDIMENTO - UPA",CONTRATADO,"CECOVID UPA-B - 2 - ABERTURA DE NOVO SERVIÇO NO BARREIRO",2020/07/19,2020/10/30,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1262260,MÉDICO,"B - UNIDADE DE PRONTO ATENDIMENTO - UPA",CONTRATADO,"CECOVID UPA-B - 2 - ABERTURA DE NOVO SERVIÇO NO BARREIRO",2020/11/29,2021/06/30,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1278531,MÉDICO,"B - UNIDADE DE PRONTO ATENDIMENTO - UPA",CONTRATADO,"CECOVID UPA-B - 2 - ABERTURA DE NOVO SERVIÇO NO BARREIRO",2021/02/23,2021/06/30,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1241786,ENFERMEIRO,"B - UNIDADE DE PRONTO ATENDIMENTO - UPA",CONTRATADO,"CECOVID UPA-B - 2 - ABERTURA DE NOVO SERVIÇO NO BARREIRO",2020/07/14,2020/11/29,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1267807,ENFERMEIRO,"B - UNIDADE DE PRONTO ATENDIMENTO - UPA",CONTRATADO,"CECOVID UPA-B - 2 - ABERTURA DE NOVO SERVIÇO NO BARREIRO",2021/01/13,2021/06/30,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1241794,ENFERMEIRO,"B - UNIDADE DE PRONTO ATENDIMENTO - UPA",CONTRATADO,"CECOVID UPA-B - 2 - ABERTURA DE NOVO SERVIÇO NO BARREIRO",2020/07/14,2021/06/30,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1241654,ENFERMEIRO,"B - UNIDADE DE PRONTO ATENDIMENTO - UPA",CONTRATADO,"CECOVID UPA-B - 2 - ABERTURA DE NOVO SERVIÇO NO BARREIRO",2020/07/14,2021/06/30,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1241824,"TÉCNICO DE SERVIÇOS DE SAÚDE","B - UNIDADE DE PRONTO ATENDIMENTO - UPA",CONTRATADO,"CECOVID UPA-B - 2 - ABERTURA DE NOVO SERVIÇO NO BARREIRO",2020/07/15,2020/07/17,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1247806,"TÉCNICO DE SERVIÇOS DE SAÚDE","B - UNIDADE DE PRONTO ATENDIMENTO - UPA",CONTRATADO,"CECOVID UPA-B - 2 - ABERTURA DE NOVO SERVIÇO NO BARREIRO",2020/08/24,2021/06/30,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1241913,"TÉCNICO DE SERVIÇOS DE SAÚDE","B - UNIDADE DE PRONTO ATENDIMENTO - UPA",CONTRATADO,"CECOVID UPA-B - 2 - ABERTURA DE NOVO SERVIÇO NO BARREIRO",2020/07/15,2020/07/22,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
124985X,"TÉCNICO DE SERVIÇOS DE SAÚDE","B - UNIDADE DE PRONTO ATENDIMENTO - UPA",CONTRATADO,"CECOVID UPA-B - 2 - ABERTURA DE NOVO SERVIÇO NO BARREIRO",2020/09/04,2020/12/31,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1275591,"TÉCNICO DE SERVIÇOS DE SAÚDE","B - UNIDADE DE PRONTO ATENDIMENTO - UPA",CONTRATADO,"CECOVID UPA-B - 2 - ABERTURA DE NOVO SERVIÇO NO BARREIRO",2021/02/05,2021/06/30,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1242057,"TÉCNICO DE SERVIÇOS DE SAÚDE","B - UNIDADE DE PRONTO ATENDIMENTO - UPA",CONTRATADO,"CECOVID UPA-B - 2 - ABERTURA DE NOVO SERVIÇO NO BARREIRO",2020/07/15,2021/03/06,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1292933,"TÉCNICO DE SERVIÇOS DE SAÚDE","B - UNIDADE DE PRONTO ATENDIMENTO - UPA",CONTRATADO,"CECOVID UPA-B - 2 - ABERTURA DE NOVO SERVIÇO NO BARREIRO",2021/04/21,2021/06/30,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1241921,"TÉCNICO DE SERVIÇOS DE SAÚDE","B - UNIDADE DE PRONTO ATENDIMENTO - UPA",CONTRATADO,"CECOVID UPA-B - 2 - ABERTURA DE NOVO SERVIÇO NO BARREIRO",2020/07/15,2021/06/30,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1242480,"TÉCNICO DE SERVIÇOS DE SAÚDE","B - UNIDADE DE PRONTO ATENDIMENTO - UPA",CONTRATADO,"CECOVID UPA-B - 2 - ABERTURA DE NOVO SERVIÇO NO BARREIRO",2020/07/17,2021/06/30,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1241867,"TÉCNICO DE SERVIÇOS DE SAÚDE","B - UNIDADE DE PRONTO ATENDIMENTO - UPA",CONTRATADO,"CECOVID UPA-B - 2 - ABERTURA DE NOVO SERVIÇO NO BARREIRO",2020/07/15,2020/10/07,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1258115,"TÉCNICO DE SERVIÇOS DE SAÚDE","B - UNIDADE DE PRONTO ATENDIMENTO - UPA",CONTRATADO,"CECOVID UPA-B - 2 - ABERTURA DE NOVO SERVIÇO NO BARREIRO",2020/11/03,2021/01/20,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1282482,"TÉCNICO DE SERVIÇOS DE SAÚDE","B  UNIDADE DE PRONTO ATENDIMENTO  UPA",CONTRATADO,"CECOVID UPA-B - 2 - ABERTURA DE NOVO SERVIÇO NO BARREIRO",2021/03/19,2021/06/30,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1241875,"TÉCNICO DE SERVIÇOS DE SAÚDE","B - UNIDADE DE PRONTO ATENDIMENTO - UPA",CONTRATADO,"CECOVID UPA-B - 2 - ABERTURA DE NOVO SERVIÇO NO BARREIRO",2020/07/15,2020/12/31,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1275427,"TÉCNICO DE SERVIÇOS DE SAÚDE","B - UNIDADE DE PRONTO ATENDIMENTO - UPA",CONTRATADO,"CECOVID UPA-B - 2 - ABERTURA DE NOVO SERVIÇO NO BARREIRO",2021/02/02,2021/06/30,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1241700,"TÉCNICO DE SERVIÇOS DE SAÚDE","B - UNIDADE DE PRONTO ATENDIMENTO - UPA",CONTRATADO,"CECOVID UPA-B - 2 - ABERTURA DE NOVO SERVIÇO NO BARREIRO",2020/07/15,2021/03/06,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1296882,"TÉCNICO DE SERVIÇOS DE SAÚDE","B - UNIDADE DE PRONTO ATENDIMENTO - UPA",CONTRATADO,"CECOVID UPA-B - 2 - ABERTURA DE NOVO SERVIÇO NO BARREIRO",2021/05/10,2021/06/30,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1241727,"TÉCNICO DE SERVIÇOS DE SAÚDE","B - UNIDADE DE PRONTO ATENDIMENTO - UPA",CONTRATADO,"CECOVID UPA-B - 2 - ABERTURA DE NOVO SERVIÇO NO BARREIRO",2020/07/15,2020/10/07,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1259251,"TÉCNICO DE SERVIÇOS DE SAÚDE","B - UNIDADE DE PRONTO ATENDIMENTO - UPA",CONTRATADO,"CECOVID UPA-B - 2 - ABERTURA DE NOVO SERVIÇO NO BARREIRO",2020/11/10,2020/12/31,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1247210,ENFERMEIRO,"NC - SERVIÇO DE ATENDIMENTO MÓVEL DE URGÊNCIA E TRANSPORTE EM SAÚDE - SAMU-TS",CONTRATADO,"SAMU - TS - 1 - EQUIPE PARA COLETA NOTURNA PÓS MORTE NO DOMICÍLIO",2020/08/11,2020/10/31,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1234682,"TÉCNICO DE SERVIÇOS DE SAÚDE","NC - SERVIÇO DE ATENDIMENTO MÓVEL DE URGÊNCIA E TRANSPORTE EM SAÚDE - SAMU-TS",CONTRATADO,"SAMU - TS - 1 - EQUIPE PARA COLETA NOTURNA PÓS MORTE NO DOMICÍLIO",2020/05/23,2020/10/05,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1235263,"TÉCNICO DE SERVIÇOS DE SAÚDE","NC - SERVIÇO DE ATENDIMENTO MÓVEL DE URGÊNCIA E TRANSPORTE EM SAÚDE - SAMU-TS",CONTRATADO,"SAMU - TS - 1 - EQUIPE PARA COLETA NOTURNA PÓS MORTE NO DOMICÍLIO",2020/05/27,2020/07/31,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1248497,"TÉCNICO DE SERVIÇOS DE SAÚDE","NC - SERVIÇO DE ATENDIMENTO MÓVEL DE URGÊNCIA E TRANSPORTE EM SAÚDE - SAMU-TS",CONTRATADO,"SAMU - TS - 1 - EQUIPE PARA COLETA NOTURNA PÓS MORTE NO DOMICÍLIO",2020/08/27,2020/09/18,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1227597,"TÉCNICO DE SERVIÇOS DE SAÚDE","VN - CENTRO DE SAÚDE ALAMEDA DOS IPÊS - CSAI",CONTRATADO,"SAMU - TS - 1 - EQUIPE PARA AMBULÂNCIAS, SENDO 03 DO TRANSPORTE SANITÁRIO E 09 REMANEJADAS DAS DRES",2020/08/18,2020/12/29,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1282679,"TÉCNICO DE SERVIÇOS DE SAÚDE","NC - SERVIÇO DE ATENDIMENTO MÓVEL DE URGÊNCIA E TRANSPORTE EM SAÚDE - SAMU-TS",CONTRATADO,"SAMU - TS - 1 - EQUIPE PARA AMBULÂNCIAS, SENDO 03 DO TRANSPORTE SANITÁRIO E 09 REMANEJADAS DAS DRES",2021/03/18,2021/06/30,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
129121X,"TÉCNICO DE SERVIÇOS DE SAÚDE","NC  SERVIÇO DE ATENDIMENTO MÓVEL DE URGÊNCIA E TRANSPORTE EM SAÚDE  SAMUTS",CONTRATADO,"SAMU - TS - 1 - EQUIPE PARA AMBULÂNCIAS, SENDO 03 DO TRANSPORTE SANITÁRIO E 09 REMANEJADAS DAS DRES",2021/04/15,2021/06/30,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1246397,"TÉCNICO DE SERVIÇOS DE SAÚDE","NC - SERVIÇO DE ATENDIMENTO MÓVEL DE URGÊNCIA E TRANSPORTE EM SAÚDE - SAMU-TS",CONTRATADO,"SAMU - TS - 1 - EQUIPE PARA AMBULÂNCIAS, SENDO 03 DO TRANSPORTE SANITÁRIO E 09 REMANEJADAS DAS DRES",2020/08/10,2021/06/30,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1262864,"TÉCNICO DE SERVIÇOS DE SAÚDE","NC - SERVIÇO DE ATENDIMENTO MÓVEL DE URGÊNCIA E TRANSPORTE EM SAÚDE - SAMU-TS",CONTRATADO,"SAMU - TS - 1 - EQUIPE PARA AMBULÂNCIAS, SENDO 03 DO TRANSPORTE SANITÁRIO E 09 REMANEJADAS DAS DRES",2020/12/02,2021/06/30,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1240712,"TÉCNICO DE SERVIÇOS DE SAÚDE","NC - SERVIÇO DE ATENDIMENTO MÓVEL DE URGÊNCIA E TRANSPORTE EM SAÚDE - SAMU-TS",CONTRATADO,"SAMU - TS - 1 - EQUIPE PARA AMBULÂNCIAS, SENDO 03 DO TRANSPORTE SANITÁRIO E 09 REMANEJADAS DAS DRES",2020/07/07,2020/09/20,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1254586,"TÉCNICO DE SERVIÇOS DE SAÚDE","NC - SERVIÇO DE ATENDIMENTO MÓVEL DE URGÊNCIA E TRANSPORTE EM SAÚDE - SAMU-TS",CONTRATADO,"SAMU - TS - 1 - EQUIPE PARA AMBULÂNCIAS, SENDO 03 DO TRANSPORTE SANITÁRIO E 09 REMANEJADAS DAS DRES",2020/10/08,2020/12/31,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1249582,"TÉCNICO DE SERVIÇOS DE SAÚDE","NC - SERVIÇO DE ATENDIMENTO MÓVEL DE URGÊNCIA E TRANSPORTE EM SAÚDE - SAMU-TS",CONTRATADO,"SAMU - TS - 1 - EQUIPE PARA AMBULÂNCIAS, SENDO 03 DO TRANSPORTE SANITÁRIO E 09 REMANEJADAS DAS DRES",2020/09/03,2021/06/30,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1292720,"TÉCNICO DE SERVIÇOS DE SAÚDE","NC - SERVIÇO DE ATENDIMENTO MÓVEL DE URGÊNCIA E TRANSPORTE EM SAÚDE - SAMU-TS",CONTRATADO,"SAMU - TS - 1 - EQUIPE PARA AMBULÂNCIAS, SENDO 03 DO TRANSPORTE SANITÁRIO E 09 REMANEJADAS DAS DRES",2021/04/22,2021/06/30,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1232698,"TÉCNICO DE SERVIÇOS DE SAÚDE","NC - SERVIÇO DE ATENDIMENTO MÓVEL DE URGÊNCIA E TRANSPORTE EM SAÚDE - SAMU-TS",CONTRATADO,"SAMU - TS - 1 - EQUIPE PARA AMBULÂNCIAS, SENDO 03 DO TRANSPORTE SANITÁRIO E 09 REMANEJADAS DAS DRES",2020/05/12,2020/06/22,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1240194,"TÉCNICO DE SERVIÇOS DE SAÚDE","NC - SERVIÇO DE ATENDIMENTO MÓVEL DE URGÊNCIA E TRANSPORTE EM SAÚDE - SAMU-TS",CONTRATADO,"SAMU - TS - 1 - EQUIPE PARA AMBULÂNCIAS, SENDO 03 DO TRANSPORTE SANITÁRIO E 09 REMANEJADAS DAS DRES",2020/07/02,2020/10/16,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1232019,"TÉCNICO DE SERVIÇOS DE SAÚDE","NC - SERVIÇO DE ATENDIMENTO MÓVEL DE URGÊNCIA E TRANSPORTE EM SAÚDE - SAMU-TS",CONTRATADO,"SAMU - TS - 1 - EQUIPE PARA AMBULÂNCIAS, SENDO 03 DO TRANSPORTE SANITÁRIO E 09 REMANEJADAS DAS DRES",2020/05/08,2020/07/04,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1245056,"TÉCNICO DE SERVIÇOS DE SAÚDE","NC - SERVIÇO DE ATENDIMENTO MÓVEL DE URGÊNCIA E TRANSPORTE EM SAÚDE - SAMU-TS",CONTRATADO,"SAMU - TS - 1 - EQUIPE PARA AMBULÂNCIAS, SENDO 03 DO TRANSPORTE SANITÁRIO E 09 REMANEJADAS DAS DRES",2020/08/01,2020/10/31,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1228593,"TÉCNICO DE SERVIÇOS DE SAÚDE","NC - SERVIÇO DE ATENDIMENTO MÓVEL DE URGÊNCIA E TRANSPORTE EM SAÚDE - SAMU-TS",CONTRATADO,"SAMU - TS - 1 - EQUIPE PARA AMBULÂNCIAS, SENDO 03 DO TRANSPORTE SANITÁRIO E 09 REMANEJADAS DAS DRES",2020/04/20,2021/04/19,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1293026,"TÉCNICO DE SERVIÇOS DE SAÚDE","NC - SERVIÇO DE ATENDIMENTO MÓVEL DE URGÊNCIA E TRANSPORTE EM SAÚDE - SAMU-TS",CONTRATADO,"SAMU - TS - 1 - EQUIPE PARA AMBULÂNCIAS, SENDO 03 DO TRANSPORTE SANITÁRIO E 09 REMANEJADAS DAS DRES",2021/04/21,2021/06/30,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1232035,"TÉCNICO DE SERVIÇOS DE SAÚDE","NC - SERVIÇO DE ATENDIMENTO MÓVEL DE URGÊNCIA E TRANSPORTE EM SAÚDE - SAMU-TS",CONTRATADO,"SAMU - TS - 1 - EQUIPE PARA AMBULÂNCIAS, SENDO 03 DO TRANSPORTE SANITÁRIO E 09 REMANEJADAS DAS DRES",2020/05/09,2021/05/08,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1276652,"TÉCNICO DE SERVIÇOS DE SAÚDE","NC - SERVIÇO DE ATENDIMENTO MÓVEL DE URGÊNCIA E TRANSPORTE EM SAÚDE - SAMU-TS",CONTRATADO,"SAMU - TS - 1 - EQUIPE PARA AMBULÂNCIAS, SENDO 03 DO TRANSPORTE SANITÁRIO E 09 REMANEJADAS DAS DRES",2021/02/09,2021/06/30,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1228607,"TÉCNICO DE SERVIÇOS DE SAÚDE","NC - SERVIÇO DE ATENDIMENTO MÓVEL DE URGÊNCIA E TRANSPORTE EM SAÚDE - SAMU-TS",CONTRATADO,"SAMU - TS - 1 - EQUIPE PARA AMBULÂNCIAS, SENDO 03 DO TRANSPORTE SANITÁRIO E 09 REMANEJADAS DAS DRES",2020/04/20,2020/10/31,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1230954,"TÉCNICO DE SERVIÇOS DE SAÚDE","NC - SERVIÇO DE ATENDIMENTO MÓVEL DE URGÊNCIA E TRANSPORTE EM SAÚDE - SAMU-TS",CONTRATADO,"SAMU - TS - 1 - EQUIPE PARA AMBULÂNCIAS, SENDO 03 DO TRANSPORTE SANITÁRIO E 09 REMANEJADAS DAS DRES",2020/05/01,2020/06/03,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
122993X,"TÉCNICO DE SERVIÇOS DE SAÚDE","NC - SERVIÇO DE ATENDIMENTO MÓVEL DE URGÊNCIA E TRANSPORTE EM SAÚDE - SAMU-TS",CONTRATADO,"SAMU - TS - 1 - EQUIPE PARA AMBULÂNCIAS, SENDO 03 DO TRANSPORTE SANITÁRIO E 09 REMANEJADAS DAS DRES",2020/04/25,2020/10/04,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1230865,"TÉCNICO DE SERVIÇOS DE SAÚDE","NC - SERVIÇO DE ATENDIMENTO MÓVEL DE URGÊNCIA E TRANSPORTE EM SAÚDE - SAMU-TS",CONTRATADO,"SAMU - TS - 1 - EQUIPE PARA AMBULÂNCIAS, SENDO 03 DO TRANSPORTE SANITÁRIO E 09 REMANEJADAS DAS DRES",2020/04/29,2020/09/15,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1254659,"TÉCNICO DE SERVIÇOS DE SAÚDE","NC - SERVIÇO DE ATENDIMENTO MÓVEL DE URGÊNCIA E TRANSPORTE EM SAÚDE - SAMU-TS",CONTRATADO,"SAMU - TS - 1 - EQUIPE PARA AMBULÂNCIAS, SENDO 03 DO TRANSPORTE SANITÁRIO E 09 REMANEJADAS DAS DRES",2020/10/07,2021/06/30,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1229107,"TÉCNICO DE SERVIÇOS DE SAÚDE","NC - SERVIÇO DE ATENDIMENTO MÓVEL DE URGÊNCIA E TRANSPORTE EM SAÚDE - SAMU-TS",CONTRATADO,"SAMU - TS - 1 - EQUIPE PARA AMBULÂNCIAS, SENDO 03 DO TRANSPORTE SANITÁRIO E 09 REMANEJADAS DAS DRES",2020/04/22,2020/05/14,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1228976,"TÉCNICO DE SERVIÇOS DE SAÚDE","NC - SERVIÇO DE ATENDIMENTO MÓVEL DE URGÊNCIA E TRANSPORTE EM SAÚDE - SAMU-TS",CONTRATADO,"SAMU - TS - 1 - EQUIPE PARA AMBULÂNCIAS, SENDO 03 DO TRANSPORTE SANITÁRIO E 09 REMANEJADAS DAS DRES",2020/04/20,2021/04/19,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
129331X,"TÉCNICO DE SERVIÇOS DE SAÚDE","NC  SERVIÇO DE ATENDIMENTO MÓVEL DE URGÊNCIA E TRANSPORTE EM SAÚDE  SAMUTS",CONTRATADO,"SAMU - TS - 1 - EQUIPE PARA AMBULÂNCIAS, SENDO 03 DO TRANSPORTE SANITÁRIO E 09 REMANEJADAS DAS DRES",2021/04/25,2021/06/30,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
122900X,"TÉCNICO DE SERVIÇOS DE SAÚDE","NC - SERVIÇO DE ATENDIMENTO MÓVEL DE URGÊNCIA E TRANSPORTE EM SAÚDE - SAMU-TS",CONTRATADO,"SAMU - TS - 1 - EQUIPE PARA AMBULÂNCIAS, SENDO 03 DO TRANSPORTE SANITÁRIO E 09 REMANEJADAS DAS DRES",2020/04/20,2020/12/31,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1248500,"TÉCNICO DE SERVIÇOS DE SAÚDE","NC - SERVIÇO DE ATENDIMENTO MÓVEL DE URGÊNCIA E TRANSPORTE EM SAÚDE - SAMU-TS",CONTRATADO,"SAMU - TS - 1 - EQUIPE PARA AMBULÂNCIAS, SENDO 03 DO TRANSPORTE SANITÁRIO E 09 REMANEJADAS DAS DRES",2020/08/27,2020/11/27,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1278426,"TÉCNICO DE SERVIÇOS DE SAÚDE","NC - SERVIÇO DE ATENDIMENTO MÓVEL DE URGÊNCIA E TRANSPORTE EM SAÚDE - SAMU-TS",CONTRATADO,"SAMU - TS - 1 - EQUIPE PARA AMBULÂNCIAS, SENDO 03 DO TRANSPORTE SANITÁRIO E 09 REMANEJADAS DAS DRES",2021/02/22,2021/06/30,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1229042,"TÉCNICO DE SERVIÇOS DE SAÚDE","NC - SERVIÇO DE ATENDIMENTO MÓVEL DE URGÊNCIA E TRANSPORTE EM SAÚDE - SAMU-TS",CONTRATADO,"SAMU - TS - 1 - EQUIPE PARA AMBULÂNCIAS, SENDO 03 DO TRANSPORTE SANITÁRIO E 09 REMANEJADAS DAS DRES",2020/04/21,2020/04/21,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1229034,"TÉCNICO DE SERVIÇOS DE SAÚDE","NC - SERVIÇO DE ATENDIMENTO MÓVEL DE URGÊNCIA E TRANSPORTE EM SAÚDE - SAMU-TS",CONTRATADO,"SAMU - TS - 1 - EQUIPE PARA AMBULÂNCIAS, SENDO 03 DO TRANSPORTE SANITÁRIO E 09 REMANEJADAS DAS DRES",2020/04/20,2020/10/30,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1229026,"TÉCNICO DE SERVIÇOS DE SAÚDE","NC - SERVIÇO DE ATENDIMENTO MÓVEL DE URGÊNCIA E TRANSPORTE EM SAÚDE - SAMU-TS",CONTRATADO,"SAMU - TS - 1 - EQUIPE PARA AMBULÂNCIAS, SENDO 03 DO TRANSPORTE SANITÁRIO E 09 REMANEJADAS DAS DRES",2020/04/20,2020/10/29,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1229425,"TÉCNICO DE SERVIÇOS DE SAÚDE","NC - SERVIÇO DE ATENDIMENTO MÓVEL DE URGÊNCIA E TRANSPORTE EM SAÚDE - SAMU-TS",CONTRATADO,"SAMU - TS - 1 - EQUIPE PARA AMBULÂNCIAS, SENDO 03 DO TRANSPORTE SANITÁRIO E 09 REMANEJADAS DAS DRES",2020/04/27,2020/05/10,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
1231705,"TÉCNICO DE SERVIÇOS DE SAÚDE","NC - SERVIÇO DE ATENDIMENTO MÓVEL DE URGÊNCIA E TRANSPORTE EM SAÚDE - SAMU-TS",CONTRATADO,"SAMU - TS - 1 - EQUIPE PARA AMBULÂNCIAS, SENDO 03 DO TRANSPORTE SANITÁRIO E 09 REMANEJADAS DAS DRES",2020/05/06,2020/07/20,"UNIÃO / RECURSOS ORDINÁRIOS DO TESOURO"
